Decision,RelativePath,SizeBytes,Status
remove,"sfx/status/general/Player Status Sound FX Pack/Mobile/Mobile Count 003.wav",265638,deleted
remove,"sfx/status/general/Player Status Sound FX Pack/Mobile/Mobile Count 004.wav",353838,deleted
remove,"sfx/status/general/Player Status Sound FX Pack/Mobile/Mobile Score 001.wav",265638,deleted
remove,"sfx/status/general/Player Status Sound FX Pack/Mobile/Mobile Score 002.wav",265638,deleted
remove,"sfx/status/general/Player Status Sound FX Pack/Mobile/Mobile Score 003.wav",265638,deleted
remove,"sfx/status/general/Player Status Sound FX Pack/Mobile/Mobile Score 004.wav",265638,deleted
remove,"sfx/status/general/Player Status Sound FX Pack/Mobile/Mobile Slots 001.wav",265630,deleted
remove,"sfx/status/general/Player Status Sound FX Pack/Mobile/Mobile Slots 002.wav",265630,deleted
remove,"sfx/status/general/Player Status Sound FX Pack/Mobile/Mobile Slots 003.wav",265630,deleted
remove,"sfx/status/general/Player Status Sound FX Pack/Mobile/Mobile Slots 004.wav",265630,deleted
remove,"sfx/status/general/Player Status Sound FX Pack/Mobile/Mobile Slots 005.wav",265630,deleted
remove,"sfx/status/general/Player Status Sound FX Pack/Musical/Musical Bless 001.wav",815956,deleted
remove,"sfx/status/general/Player Status Sound FX Pack/Musical/Musical Bless 002.wav",794824,deleted
remove,"sfx/status/general/Player Status Sound FX Pack/Musical/Musical Bless 003.wav",912660,deleted
remove,"sfx/status/general/Player Status Sound FX Pack/Musical/Musical Bless 004.wav",1059424,deleted
remove,"sfx/status/general/Player Status Sound FX Pack/Musical/Musical Combat Ready 001.wav",442022,deleted
remove,"sfx/status/general/Player Status Sound FX Pack/Musical/Musical Combat Ready 002.wav",530222,deleted
remove,"sfx/status/general/Player Status Sound FX Pack/Musical/Musical Combat Ready 003.wav",353822,deleted
remove,"sfx/status/general/Player Status Sound FX Pack/Musical/Musical Connect 001.wav",475186,deleted
remove,"sfx/status/general/Player Status Sound FX Pack/Musical/Musical Connect 002.wav",442018,deleted
remove,"sfx/status/general/Player Status Sound FX Pack/Musical/Musical Connect 003.wav",442018,deleted
remove,"sfx/status/general/Player Status Sound FX Pack/Musical/Musical Connect 004.wav",442018,deleted
remove,"sfx/status/general/Player Status Sound FX Pack/Musical/Musical Connect 005.wav",442018,deleted
remove,"sfx/status/general/Player Status Sound FX Pack/Musical/Musical Detected 001.wav",366498,deleted
remove,"sfx/status/general/Player Status Sound FX Pack/Musical/Musical Detected 002.wav",366498,deleted
remove,"sfx/status/general/Player Status Sound FX Pack/Musical/Musical Detected 003.wav",366498,deleted
remove,"sfx/status/general/Player Status Sound FX Pack/Musical/Musical Detected 004.wav",366498,deleted
remove,"sfx/status/general/Player Status Sound FX Pack/Musical/Musical Fear 001.wav",1059424,deleted
remove,"sfx/status/general/Player Status Sound FX Pack/Musical/Musical Fear 002.wav",971224,deleted
remove,"sfx/status/general/Player Status Sound FX Pack/Musical/Musical Fear 003.wav",971224,deleted
remove,"sfx/status/general/Player Status Sound FX Pack/Musical/Musical Fear 004.wav",1059884,deleted
remove,"sfx/status/general/Player Status Sound FX Pack/Musical/Musical Light 001.wav",442024,deleted
remove,"sfx/status/general/Player Status Sound FX Pack/Musical/Musical Light 002.wav",482868,deleted
remove,"sfx/status/general/Player Status Sound FX Pack/Musical/Musical Light 003.wav",481688,deleted
remove,"sfx/status/general/Player Status Sound FX Pack/Musical/Musical Light 004.wav",706624,deleted
remove,"sfx/status/general/Player Status Sound FX Pack/Musical/Musical Suspense 001.wav",1059424,deleted
remove,"sfx/status/general/Player Status Sound FX Pack/Musical/Musical Suspense 002.wav",1765024,deleted
remove,"sfx/status/general/Player Status Sound FX Pack/Musical/Musical Suspense 003.wav",1059424,deleted
remove,"sfx/status/general/Player Status Sound FX Pack/Musical/Musical Suspense 004.wav",1059424,deleted
remove,"sfx/status/general/Player Status Sound FX Pack/Sci-Fi/Sci-Fi Device Use 001.wav",162262,deleted
remove,"sfx/status/general/Player Status Sound FX Pack/Sci-Fi/Sci-Fi Device Use 002.wav",177426,deleted
remove,"sfx/status/general/Player Status Sound FX Pack/Sci-Fi/Sci-Fi Device Use 003.wav",265626,deleted
remove,"sfx/status/general/Player Status Sound FX Pack/Sci-Fi/Sci-Fi Device Use 004.wav",257502,deleted
remove,"sfx/status/general/Player Status Sound FX Pack/Sci-Fi/Sci-Fi Meters Refill 001.wav",442020,deleted
remove,"sfx/status/general/Player Status Sound FX Pack/Sci-Fi/Sci-Fi Meters Refill 002.wav",442020,deleted
remove,"sfx/status/general/Player Status Sound FX Pack/Sci-Fi/Sci-Fi Meters Refill 003.wav",442020,deleted
remove,"sfx/status/general/Player Status Sound FX Pack/Sci-Fi/Sci-Fi Meters Refill 004.wav",353820,deleted
remove,"sfx/status/general/Player Status Sound FX Pack/Sci-Fi/Sci-Fi Overshield 001.wav",353820,deleted
remove,"sfx/status/general/Player Status Sound FX Pack/Sci-Fi/Sci-Fi Overshield 002.wav",353820,deleted
remove,"sfx/status/general/Player Status Sound FX Pack/Sci-Fi/Sci-Fi Overshield 003.wav",353820,deleted
remove,"sfx/status/general/Player Status Sound FX Pack/Sci-Fi/Sci-Fi Overshield 004.wav",353820,deleted
remove,"sfx/status/general/Player Status Sound FX Pack/Sci-Fi/Sci-Fi Power Up-001.wav",618420,deleted
remove,"sfx/status/general/Player Status Sound FX Pack/Sci-Fi/Sci-Fi Power Up-002.wav",603720,deleted
remove,"sfx/status/general/Player Status Sound FX Pack/Sci-Fi/Sci-Fi Power Up-003.wav",618420,deleted
remove,"sfx/status/general/Player Status Sound FX Pack/Sci-Fi/Sci-Fi Power Up-004.wav",618420,deleted
remove,"sfx/status/general/Player Status Sound FX Pack/Sci-Fi/Sci-Fi Ready To Fly 001.wav",353820,deleted
remove,"sfx/status/general/Player Status Sound FX Pack/Sci-Fi/Sci-Fi Ready To Fly 002.wav",353820,deleted
remove,"sfx/status/general/Player Status Sound FX Pack/Sci-Fi/Sci-Fi Ready To Fly 003.wav",442020,deleted
remove,"sfx/status/general/Player Status Sound FX Pack/Sci-Fi/Sci-Fi Ready To Fly 004.wav",353820,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Action and Interaction/Found A.wav",243630,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Action and Interaction/Found B.wav",257390,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Action and Interaction/Holy Charging A.wav",221670,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Action and Interaction/Holy Charging B.wav",172990,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Action and Interaction/Music Ready A.wav",152594,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Action and Interaction/Music Ready B.wav",142082,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Action and Interaction/Music Ready C.wav",151698,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Action and Interaction/Ready A.wav",178158,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Action and Interaction/Ready B.wav",164846,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Action and Interaction/Ready C.wav",177914,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Action and Interaction/Un Stuck A.wav",149654,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Action and Interaction/Un Stuck B.wav",119798,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Action and Interaction/Un Stuck C.wav",137594,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Action and Interaction/Un Stuck D.wav",159722,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Action and Interaction/Underwater A.wav",156498,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Action and Interaction/Underwater B.wav",183558,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Action and Interaction/Underwater C.wav",179992,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Action and Interaction/Water Ready A.wav",100494,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Action and Interaction/Water Ready B.wav",146958,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Action and Interaction/Water Ready C.wav",133010,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Mental and Magical Debuffs/Charmed A.wav",199250,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Mental and Magical Debuffs/Charmed B.wav",205562,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Mental and Magical Debuffs/Confused A.wav",156622,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Mental and Magical Debuffs/Confused B.wav",138430,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Mental and Magical Debuffs/Confused C.wav",208038,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Mental and Magical Debuffs/Confused D.wav",271630,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Mental and Magical Debuffs/Confused E.wav",266522,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Mental and Magical Debuffs/Crazy.wav",100922,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Mental and Magical Debuffs/Cursed A.wav",392714,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Mental and Magical Debuffs/Cursed B.wav",492682,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Mental and Magical Debuffs/Cursed C.wav",328598,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Mental and Magical Debuffs/Cursed D.wav",301922,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Mental and Magical Debuffs/Cursed E.wav",397182,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Mental and Magical Debuffs/Feared A.wav",242502,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Mental and Magical Debuffs/Feared B.wav",222714,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Mental and Magical Debuffs/Feared C.wav",219746,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Mental and Magical Debuffs/Feared D.wav",275506,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Mental and Magical Debuffs/Feared E.wav",252182,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Mental and Magical Debuffs/Greased A.wav",237638,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Mental and Magical Debuffs/Greased B.wav",218506,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Mental and Magical Debuffs/Haunted A.wav",396434,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Mental and Magical Debuffs/Haunted B.wav",421554,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Mental and Magical Debuffs/Haunted C.wav",380674,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Mental and Magical Debuffs/Hypnotized A.wav",241114,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Mental and Magical Debuffs/Hypnotized B.wav",215822,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Mental and Magical Debuffs/Silenced A.wav",218530,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Mental and Magical Debuffs/Silenced B.wav",203878,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Mental and Magical Debuffs/Silenced C.wav",207542,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Mental and Magical Debuffs/Silenced D.wav",206166,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Physical Debuffs/Bound A.wav",165690,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Physical Debuffs/Bound B.wav",165286,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Physical Debuffs/Bound C.wav",158422,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Physical Debuffs/Bound D.wav",155674,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Physical Debuffs/Broken A.wav",129090,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Physical Debuffs/Broken B.wav",149222,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Physical Debuffs/Broken C.wav",148194,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Physical Debuffs/Broken D.wav",168654,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Physical Debuffs/Cute Hold A.wav",129382,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Physical Debuffs/Cute Hold B.wav",101758,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Physical Debuffs/Cute Hold C.wav",94938,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Physical Debuffs/Cute Hold D.wav",133010,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Physical Debuffs/Cute Hold E.wav",122482,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Physical Debuffs/Cute Rlease A.wav",91760,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Physical Debuffs/Cute Rlease B.wav",103390,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Physical Debuffs/Hold A.wav",266378,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Physical Debuffs/Hold B.wav",253922,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Physical Debuffs/Hold C.wav",260410,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Physical Debuffs/Slipped A.wav",56538,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Physical Debuffs/Slipped B.wav",48054,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Physical Debuffs/Slipped C.wav",57494,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Physical Debuffs/Slipped D.wav",54950,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Physical Debuffs/Stunned A.wav",173898,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Physical Debuffs/Stunned B.wav",201770,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Physical Debuffs/Stunned C.wav",191398,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Physical Debuffs/Stunned D.wav",181618,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Positive Buffs and Cures/Charged A.wav",129058,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Positive Buffs and Cures/Charged B.wav",126510,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Positive Buffs and Cures/Charged C.wav",127222,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Positive Buffs and Cures/Charged D.wav",94478,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Positive Buffs and Cures/Charged E.wav",95074,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Positive Buffs and Cures/Charged F.wav",152594,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Positive Buffs and Cures/Charged G.wav",173942,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Positive Buffs and Cures/Charged H.wav",126518,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Positive Buffs and Cures/Growth A.wav",145914,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Positive Buffs and Cures/Growth B.wav",124922,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Positive Buffs and Cures/Growth C.wav",149986,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Positive Buffs and Cures/Growth D.wav",131326,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Positive Buffs and Cures/Healed A.wav",170414,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Positive Buffs and Cures/Healed B.wav",177190,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Positive Buffs and Cures/Healed C.wav",157214,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Positive Buffs and Cures/Healed D.wav",168618,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Positive Buffs and Cures/Healed E.wav",215838,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Positive Buffs and Cures/Purged A.wav",174546,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Positive Buffs and Cures/Purged B.wav",163526,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Positive Buffs and Cures/Purged C.wav",166774,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Positive Buffs and Cures/Purged D.wav",170774,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Positive Buffs and Cures/Purged E.wav",180362,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Positive Buffs and Cures/Purged F.wav",170662,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Positive Buffs and Cures/Sharpened A.wav",373478,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Positive Buffs and Cures/Sharpened B.wav",395586,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Positive Buffs and Cures/Sharpened C.wav",331414,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Positive Buffs and Cures/Sharpened D.wav",359938,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Positive Buffs and Cures/Sharpened E.wav",372426,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Positive Buffs and Cures/Strengthened A.wav",222162,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Positive Buffs and Cures/Strengthened B.wav",210070,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Positive Buffs and Cures/Strengthened C.wav",229066,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/System and Tech Status/Analyzing A.wav",202538,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/System and Tech Status/Analyzing B.wav",201530,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/System and Tech Status/Digital Fear A.wav",318330,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/System and Tech Status/Digital Fear B.wav",465754,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/System and Tech Status/Hacked A.wav",227110,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/System and Tech Status/Hacked B.wav",203722,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/System and Tech Status/Hacked C.wav",203098,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/System and Tech Status/Hacked D.wav",171294,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/System and Tech Status/Hacked E.wav",297706,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/System and Tech Status/Hacked F.wav",269546,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/System and Tech Status/Targeted A.wav",82766,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/System and Tech Status/Targeted B.wav",109030,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/System and Tech Status/Targeted C.wav",103002,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/System and Tech Status/Targeted D.wav",110254,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/System and Tech Status/Targeted E.wav",123514,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/System and Tech Status/Targeted F.wav",107774,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/System and Tech Status/Tech Broken A.wav",144994,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/System and Tech Status/Tech Broken B.wav",158126,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/System and Tech Status/Tech Broken C.wav",163358,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/System and Tech Status/Tech Broken D.wav",162426,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/System and Tech Status/Tech Broken E.wav",178138,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Transformations and Special Moves/Beast Formed A.wav",181138,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Transformations and Special Moves/Beast Formed B.wav",205322,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Transformations and Special Moves/Beast Formed C.wav",154774,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Transformations and Special Moves/Beast Formed Small A.wav",131302,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Transformations and Special Moves/Beast Formed Small B.wav",134534,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Transformations and Special Moves/Goblin Mode A.wav",172382,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Transformations and Special Moves/Goblin Mode B.wav",232958,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Transformations and Special Moves/Goblin Mode C.wav",147970,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Transformations and Special Moves/Goblin Mode D.wav",237030,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Transformations and Special Moves/Goblin Mode E.wav",176454,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Transformations and Special Moves/Goblin Mode F.wav",177678,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Transformations and Special Moves/Shrunk A.wav",62594,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Transformations and Special Moves/Shrunk B.wav",53034,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Transformations and Special Moves/Shrunk C.wav",68554,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Transformations and Special Moves/Un Beast Formed A.wav",111650,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Transformations and Special Moves/Un Beast Formed B.wav",140842,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Vitals and Needs/Diarrhea A.wav",136794,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Vitals and Needs/Diarrhea B.wav",115806,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Vitals and Needs/Diarrhea C.wav",253926,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Vitals and Needs/Diarrhea D.wav",117802,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Vitals and Needs/Diarrhea E.wav",266498,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Vitals and Needs/Diarrhea F.wav",198782,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Vitals and Needs/Diarrhea G.wav",177262,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Vitals and Needs/Energy Low A.wav",158558,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Vitals and Needs/Energy Low B.wav",223682,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Vitals and Needs/Energy Low C.wav",346122,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Vitals and Needs/Energy Low D.wav",470606,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Vitals and Needs/Frozen A.wav",133646,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Vitals and Needs/Frozen B.wav",121266,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Vitals and Needs/Frozen C.wav",126898,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Vitals and Needs/Frozen D.wav",177154,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Vitals and Needs/Frozen E.wav",201882,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Vitals and Needs/Hungry A.wav",148090,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Vitals and Needs/Hungry B.wav",185550,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Vitals and Needs/Hungry C.wav",217998,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Vitals and Needs/Hungry D.wav",155102,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Vitals and Needs/Hungry E.wav",124734,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Vitals and Needs/Low Health A.wav",391310,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Vitals and Needs/Low Health B.wav",400418,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Vitals and Needs/Low Oxygen A.wav",111822,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Vitals and Needs/Low Oxygen B.wav",117774,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Vitals and Needs/Low Oxygen C.wav",113502,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Vitals and Needs/Low Oxygen D.wav",113214,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Vitals and Needs/Needs Bathroom A.wav",149862,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Vitals and Needs/Needs Bathroom B.wav",128594,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Vitals and Needs/Needs Bathroom C.wav",128594,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Vitals and Needs/Needs Bathroom D.wav",149906,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Vitals and Needs/Needs Bathroom E.wav",142574,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Vitals and Needs/Needs Bathroom F.wav",127018,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Vitals and Needs/Weakened A.wav",292522,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Vitals and Needs/Weakened B.wav",375490,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Vitals and Needs/Weakened C.wav",363786,deleted
remove,"sfx/status/general/Player Status Sound FX Pack Vol. 3/Vitals and Needs/Weakened D.wav",312614,deleted
optional,"sfx/steampunk/Steampunk Sound FX Pack Vol. 3/Gas Steam/Gas Click A.wav",69866,deleted
optional,"sfx/steampunk/Steampunk Sound FX Pack Vol. 3/Gas Steam/Gas Click B.wav",68354,deleted
optional,"sfx/steampunk/Steampunk Sound FX Pack Vol. 3/Gas Steam/Gas Click C.wav",72646,deleted
optional,"sfx/steampunk/Steampunk Sound FX Pack Vol. 3/Gas Steam/Gas Click D.wav",92102,deleted
optional,"sfx/steampunk/Steampunk Sound FX Pack Vol. 3/Gas Steam/Gas Click E.wav",76938,deleted
optional,"sfx/steampunk/Steampunk Sound FX Pack Vol. 3/Gas Steam/Gas Dink A.wav",75422,deleted
optional,"sfx/steampunk/Steampunk Sound FX Pack Vol. 3/Gas Steam/Gas Dink B.wav",57074,deleted
optional,"sfx/steampunk/Steampunk Sound FX Pack Vol. 3/Gas Steam/Gas Dink C.wav",59250,deleted
optional,"sfx/steampunk/Steampunk Sound FX Pack Vol. 3/Gas Steam/Gas Dink D.wav",54462,deleted
